Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Device,Keyword,Calculated_CR,CTR,CPC,CPA,CAC,ROI,ROAS,LTV,Conversion_Rate,Lead_Conversion_Rate,Cost_Per_Lead,Day_of_Week,Day_of_Month
Data Analytics Course,93.0,3425.0,229.76,26.0,4.0,0.043010752688172046,1344.0,2024-11-24,Mobile,online data analytics,0.043010752688172046,2.72,2.47,57.44,57.44,484.96,5.85,336.0,4.3,15.38,8.84,Sunday,24
Data Analytics Course,114.0,5263.0,189.13,23.0,5.0,0.043859649122807015,1434.0,2024-11-05,Mobile,data analytics course,0.043859649122807015,2.17,1.66,37.83,37.83,658.21,7.58,286.8,4.39,21.74,8.22,Tuesday,5
Data Analytics Course,172.0,3889.0,0.0,21.0,10.0,0.05813953488372093,1766.0,2024-11-16,Tablet,online data analytics,0.05813953488372093,4.42,0.0,0.0,0.0,0.0,0.0,176.6,5.81,47.62,0.0,Saturday,16
Data Analytics Course,188.0,3327.0,193.76,24.0,6.0,0.031914893617021274,1220.0,2024-11-03,Tablet,online data analytics,0.031914893617021274,5.65,1.03,32.29,32.29,529.64,6.3,203.33,3.19,25.0,8.07,Sunday,3
Data Analytics Course,117.0,117.0,214.18,29.0,4.0,0.03418803418803419,1348.0,2024-11-23,Mobile,learn data analytics,0.03418803418803419,100.0,1.83,53.54,53.54,529.38,6.29,337.0,3.42,13.79,7.39,Saturday,23
Data Analytics Course,113.0,5471.0,215.57,27.0,9.0,0.07964601769911504,1123.0,2024-11-23,Mobile,analytics for data,0.07964601769911504,2.07,1.91,23.95,23.95,420.94,5.21,124.78,7.96,33.33,7.98,Saturday,23
Data Analytics Course,109.0,3550.0,240.33,14.0,8.0,0.07339449541284404,1982.0,2024-11-24,Tablet,learn data analytics,0.07339449541284404,3.07,2.2,30.04,30.04,724.7,8.25,247.75,7.34,57.14,17.17,Sunday,24
Data Analytics Course,174.0,3178.0,225.67,18.0,10.0,0.05747126436781609,1140.0,2024-11-20,Desktop,data analytics online,0.05747126436781609,5.48,1.3,22.57,22.57,405.16,5.05,114.0,5.75,55.56,12.54,Wednesday,20
Data Analytics Course,96.0,4673.0,192.88,24.0,5.0,0.052083333333333336,1962.0,2024-10-11,Mobile,learn data analytics,0.052083333333333336,2.05,2.01,38.58,38.58,917.21,10.17,392.4,5.21,20.83,8.04,Friday,11
Data Analytics Course,110.0,4254.0,187.87,11.0,4.0,0.03636363636363636,1172.0,2024-04-11,Mobile,data analytics training,0.03636363636363636,2.59,1.71,46.97,46.97,523.84,6.24,293.0,3.64,36.36,17.08,Thursday,11
Data Analytics Course,163.0,3658.0,237.63,23.0,7.0,0.04294478527607362,1699.0,2024-11-23,Tablet,online data analytics,0.04294478527607362,4.46,1.46,33.95,33.95,614.98,7.15,242.71,4.29,30.43,10.33,Saturday,23
Data Analytics Course,161.0,5319.0,235.98,13.0,4.0,0.024844720496894408,1423.0,2024-11-18,Mobile,learn data analytics,0.024844720496894408,3.03,1.47,59.0,59.0,503.02,6.03,355.75,2.48,30.77,18.15,Monday,18
Data Analytics Course,195.0,5278.0,193.49,30.0,7.0,0.035897435897435895,1456.0,2024-04-11,Mobile,data analytics course,0.035897435897435895,3.69,0.99,27.64,27.64,652.49,7.52,208.0,3.59,23.33,6.45,Thursday,11
Data Analytics Course,84.0,3755.0,218.88,14.0,9.0,0.10714285714285714,1299.0,2024-05-11,Tablet,analytics for data,0.10714285714285714,2.24,2.61,24.32,24.32,493.48,5.93,144.33,10.71,64.29,15.63,Saturday,11
Data Analytics Course,113.0,4580.0,194.82,11.0,6.0,0.05309734513274336,1248.0,2024-11-28,Tablet,data analytics course,0.05309734513274336,2.47,1.72,32.47,32.47,540.59,6.41,208.0,5.31,54.55,17.71,Thursday,28
Data Analytics Course,117.0,3809.0,225.14,12.0,5.0,0.042735042735042736,1495.0,2024-09-11,Desktop,data analytics training,0.042735042735042736,3.07,1.92,45.03,45.03,564.03,6.64,299.0,4.27,41.67,18.76,Wednesday,11
Data Analytics Course,135.0,5118.0,219.99,27.0,6.0,0.044444444444444446,1089.0,2024-11-20,Mobile,online data analytics,0.044444444444444446,2.64,1.63,36.66,36.66,395.02,4.95,181.5,4.44,22.22,8.15,Wednesday,20
Data Analytics Course,92.0,5766.0,186.14,28.0,7.0,0.07608695652173914,1013.0,2024-11-27,Tablet,data analytics training,0.07608695652173914,1.6,2.02,26.59,26.59,444.21,5.44,144.71,7.61,25.0,6.65,Wednesday,27
Data Analytics Course,188.0,3934.0,206.21,16.0,9.0,0.047872340425531915,0.0,2024-11-04,Desktop,data analytics course,0.047872340425531915,4.78,1.1,22.91,22.91,-100.0,0.0,0.0,4.79,56.25,12.89,Monday,4
Data Analytics Course,101.0,4724.0,228.38,13.0,7.0,0.06930693069306931,1243.0,2024-11-20,Desktop,learn data analytics,0.06930693069306931,2.14,2.26,32.63,32.63,444.27,5.44,177.57,6.93,53.85,17.57,Wednesday,20
Data Analytics Course,111.0,5895.0,205.25,29.0,4.0,0.036036036036036036,1693.0,2024-04-11,Mobile,data analytics course,0.036036036036036036,1.88,1.85,51.31,51.31,724.85,8.25,423.25,3.6,13.79,7.08,Thursday,11
Data Analytics Course,122.0,4048.0,202.23,28.0,10.0,0.08196721311475409,0.0,2024-11-26,Mobile,online data analytics,0.08196721311475409,3.01,1.66,20.22,20.22,-100.0,0.0,0.0,8.2,35.71,7.22,Tuesday,26
Data Analytics Course,99.0,3169.0,237.68,21.0,6.0,0.06060606060606061,1509.0,2024-11-22,Mobile,online data analytics,0.06060606060606061,3.12,2.4,39.61,39.61,534.89,6.35,251.5,6.06,28.57,11.32,Friday,22
Data Analytics Course,154.0,4535.0,229.29,11.0,3.0,0.01948051948051948,1434.0,2024-01-11,Tablet,data analytics training,0.01948051948051948,3.4,1.49,76.43,76.43,525.41,6.25,478.0,1.95,27.27,20.84,Thursday,11
Data Analytics Course,129.0,3849.0,249.29,22.0,10.0,0.07751937984496124,1767.0,2024-11-11,Desktop,analytics for data,0.07751937984496124,3.35,1.93,24.93,24.93,608.81,7.09,176.7,7.75,45.45,11.33,Monday,11
Data Analytics Course,0.0,4259.0,182.98,10.0,0.0,0.0,1048.0,2024-11-16,Mobile,analytics for data,10.0,0.0,0.0,0.0,0.0,472.74,5.73,0.0,,0.0,18.3,Saturday,16
Data Analytics Course,143.0,3628.0,0.0,18.0,9.0,0.06293706293706294,1566.0,2024-11-17,Tablet,data analytics course,0.06293706293706294,3.94,0.0,0.0,0.0,0.0,0.0,174.0,6.29,50.0,0.0,Sunday,17
Data Analytics Course,80.0,3269.0,0.0,12.0,4.0,0.05,1753.0,2024-11-23,Desktop,data analytics online,0.05,2.45,0.0,0.0,0.0,0.0,0.0,438.25,5.0,33.33,0.0,Saturday,23
Data Analytics Course,134.0,3724.0,188.02,26.0,9.0,0.06716417910447761,1891.0,2024-07-11,Desktop,online data analytics,0.06716417910447761,3.6,1.4,20.89,20.89,905.74,10.06,210.11,6.72,34.62,7.23,Thursday,11
Data Analytics Course,174.0,4838.0,242.35,21.0,3.0,0.017241379310344827,1599.0,2024-11-22,Desktop,data analytics online,0.017241379310344827,3.6,1.39,80.78,80.78,559.79,6.6,533.0,1.72,14.29,11.54,Friday,22
Data Analytics Course,196.0,4524.0,192.01,15.0,8.0,0.04081632653061224,1048.0,2024-11-13,Desktop,data analytics course,0.04081632653061224,4.33,0.98,24.0,24.0,445.8,5.46,131.0,4.08,53.33,12.8,Wednesday,13
Data Analytics Course,194.0,4694.0,228.15,17.0,7.0,0.03608247422680412,1874.0,2024-11-14,Tablet,learn data analytics,0.03608247422680412,4.13,1.18,32.59,32.59,721.39,8.21,267.71,3.61,41.18,13.42,Thursday,14
Data Analytics Course,180.0,4326.0,221.67,13.0,0.0,0.0,1427.0,2024-11-06,Tablet,online data analytics,0.0,4.16,1.23,0.0,0.0,543.75,6.44,0.0,0.0,0.0,17.05,Wednesday,6
Data Analytics Course,100.0,4235.0,222.61,10.0,8.0,0.08,1814.0,2024-11-01,Desktop,data analytics training,0.08,2.36,2.23,27.83,27.83,714.88,8.15,226.75,8.0,80.0,22.26,Friday,1
Data Analytics Course,153.0,4367.0,184.51,29.0,9.0,0.058823529411764705,1507.0,2024-11-13,Mobile,analytics for data,0.058823529411764705,3.5,1.21,20.5,20.5,716.76,8.17,167.44,5.88,31.03,6.36,Wednesday,13
Data Analytics Course,110.0,3748.0,198.68,24.0,9.0,0.08181818181818182,1041.0,2024-11-05,Tablet,data analytics training,0.08181818181818182,2.93,1.81,22.08,22.08,423.96,5.24,115.67,8.18,37.5,8.28,Tuesday,5
Data Analytics Course,116.0,3901.0,0.0,21.0,4.0,0.034482758620689655,1483.0,2024-11-13,Tablet,online data analytics,0.034482758620689655,2.97,0.0,0.0,0.0,0.0,0.0,370.75,3.45,19.05,0.0,Wednesday,13
Data Analytics Course,156.0,3335.0,236.98,29.0,7.0,0.04487179487179487,1143.0,2024-11-14,Desktop,data analytics course,0.04487179487179487,4.68,1.52,33.85,33.85,382.32,4.82,163.29,4.49,24.14,8.17,Thursday,14
Data Analytics Course,177.0,5671.0,210.74,19.0,6.0,0.03389830508474576,1172.0,2024-11-25,Tablet,data analytics course,0.03389830508474576,3.12,1.19,35.12,35.12,456.14,5.56,195.33,3.39,31.58,11.09,Monday,25
Data Analytics Course,89.0,3408.0,214.78,25.0,9.0,0.10112359550561797,1898.0,2024-11-15,Mobile,data analytics course,0.10112359550561797,2.61,2.41,23.86,23.86,783.69,8.84,210.89,10.11,36.0,8.59,Friday,15
Data Analytics Course,155.0,4422.0,183.96,14.0,8.0,0.05161290322580645,1143.0,2024-11-15,Mobile,analytics for data,0.05161290322580645,3.51,1.19,23.0,23.0,521.33,6.21,142.88,5.16,57.14,13.14,Friday,15
Data Analytics Course,123.0,3097.0,190.55,20.0,8.0,0.06504065040650407,1640.0,2024-11-22,Tablet,data analytics course,0.06504065040650407,3.97,1.55,23.82,23.82,760.67,8.61,205.0,6.5,40.0,9.53,Friday,22
Data Analytics Course,102.0,3621.0,244.82,10.0,5.0,0.049019607843137254,1375.0,2024-12-11,Mobile,learn data analytics,0.049019607843137254,2.82,2.4,48.96,48.96,461.64,5.62,275.0,4.9,50.0,24.48,Wednesday,11
Data Analytics Course,150.0,4806.0,244.53,15.0,9.0,0.06,1602.0,2024-11-07,Mobile,data analytics online,0.06,3.12,1.63,27.17,27.17,555.13,6.55,178.0,6.0,60.0,16.3,Thursday,7
Data Analytics Course,160.0,160.0,245.87,11.0,6.0,0.0375,0.0,2024-05-11,Desktop,analytics for data,0.0375,100.0,1.54,40.98,40.98,-100.0,0.0,0.0,3.75,54.55,22.35,Saturday,11
Data Analytics Course,143.0,3901.0,191.38,29.0,4.0,0.027972027972027972,1786.0,2024-11-24,Mobile,learn data analytics,0.027972027972027972,3.67,1.34,47.84,47.84,833.22,9.33,446.5,2.8,13.79,6.6,Sunday,24
Data Analytics Course,178.0,4673.0,222.46,29.0,6.0,0.033707865168539325,1219.0,2024-04-11,Tablet,online data analytics,0.033707865168539325,3.81,1.25,37.08,37.08,447.96,5.48,203.17,3.37,20.69,7.67,Thursday,11
Data Analytics Course,152.0,3542.0,208.96,13.0,9.0,0.05921052631578947,1735.0,2024-11-13,Desktop,data analytics course,0.05921052631578947,4.29,1.37,23.22,23.22,730.3,8.3,192.78,5.92,69.23,16.07,Wednesday,13
Data Analytics Course,139.0,4347.0,238.19,26.0,5.0,0.03597122302158273,1384.0,2024-11-13,Tablet,analytics for data,0.03597122302158273,3.2,1.71,47.64,47.64,481.05,5.81,276.8,3.6,19.23,9.16,Wednesday,13
Data Analytics Course,175.0,5014.0,247.24,25.0,7.0,0.04,1499.0,2024-11-15,Mobile,learn data analytics,0.04,3.49,1.41,35.32,35.32,506.29,6.06,214.14,4.0,28.0,9.89,Friday,15
Data Analytics Course,92.0,4185.0,218.46,21.0,9.0,0.09782608695652174,1567.0,2024-03-11,Mobile,data analytics online,0.09782608695652174,2.2,2.37,24.27,24.27,617.29,7.17,174.11,9.78,42.86,10.4,Monday,11
Data Analytics Course,123.0,5964.0,0.0,17.0,6.0,0.04878048780487805,1363.0,2024-03-11,Desktop,data analytics training,0.04878048780487805,2.06,0.0,0.0,0.0,0.0,0.0,227.17,4.88,35.29,0.0,Monday,11
Data Analytics Course,86.0,5124.0,183.71,13.0,10.0,0.11627906976744186,1137.0,2024-11-20,Mobile,data analytics training,0.11627906976744186,1.68,2.14,18.37,18.37,518.91,6.19,113.7,11.63,76.92,14.13,Wednesday,20
Data Analytics Course,117.0,4162.0,238.08,28.0,10.0,0.08547008547008547,1186.0,2024-11-22,Mobile,online data analytics,0.08547008547008547,2.81,2.03,23.81,23.81,398.15,4.98,118.6,8.55,35.71,8.5,Friday,22
Data Analytics Course,146.0,4330.0,191.9,20.0,3.0,0.02054794520547945,1748.0,2024-09-11,Mobile,online data analytics,0.02054794520547945,3.37,1.31,63.97,63.97,810.89,9.11,582.67,2.05,15.0,9.6,Wednesday,11
Data Analytics Course,89.0,3268.0,0.0,17.0,4.0,0.0449438202247191,1233.0,2024-11-13,Desktop,online data analytics,0.0449438202247191,2.72,0.0,0.0,0.0,0.0,0.0,308.25,4.49,23.53,0.0,Wednesday,13
Data Analytics Course,195.0,3483.0,213.99,27.0,7.0,0.035897435897435895,1796.0,2024-11-23,Desktop,learn data analytics,0.035897435897435895,5.6,1.1,30.57,30.57,739.29,8.39,256.57,3.59,25.93,7.93,Saturday,23
Data Analytics Course,170.0,4519.0,240.63,22.0,7.0,0.041176470588235294,1012.0,2024-11-27,Mobile,analytics for data,0.041176470588235294,3.76,1.42,34.38,34.38,320.56,4.21,144.57,4.12,31.82,10.94,Wednesday,27
Data Analytics Course,97.0,3605.0,240.29,21.0,7.0,0.07216494845360824,1682.0,2024-10-11,Desktop,data analytics online,0.07216494845360824,2.69,2.48,34.33,34.33,599.99,7.0,240.29,7.22,33.33,11.44,Friday,11
Data Analytics Course,159.0,5076.0,204.97,15.0,10.0,0.06289308176100629,1638.0,2024-11-17,Tablet,data analytics course,0.06289308176100629,3.13,1.29,20.5,20.5,699.14,7.99,163.8,6.29,66.67,13.66,Sunday,17
Data Analytics Course,131.0,5352.0,225.86,24.0,10.0,0.07633587786259542,1961.0,2024-11-20,Mobile,online data analytics,0.07633587786259542,2.45,1.72,22.59,22.59,768.24,8.68,196.1,7.63,41.67,9.41,Wednesday,20
Data Analytics Course,108.0,5503.0,185.26,11.0,7.0,0.06481481481481481,1921.0,2024-11-06,Mobile,data analytics online,0.06481481481481481,1.96,1.72,26.47,26.47,936.92,10.37,274.43,6.48,63.64,16.84,Wednesday,6
Data Analytics Course,93.0,4308.0,209.83,19.0,9.0,0.0967741935483871,1694.0,2024-11-20,Mobile,data analytics course,0.0967741935483871,2.16,2.26,23.31,23.31,707.32,8.07,188.22,9.68,47.37,11.04,Wednesday,20
Data Analytics Course,137.0,3555.0,213.5,29.0,3.0,0.021897810218978103,0.0,2024-06-11,Desktop,data analytics course,0.021897810218978103,3.85,1.56,71.17,71.17,-100.0,0.0,0.0,2.19,10.34,7.36,Tuesday,11
Data Analytics Course,81.0,5615.0,193.14,30.0,6.0,0.07407407407407407,1255.0,2024-11-28,Mobile,analytics for data,0.07407407407407407,1.44,2.38,32.19,32.19,549.79,6.5,209.17,7.41,20.0,6.44,Thursday,28
Data Analytics Course,160.0,4743.0,206.22,23.0,10.0,0.0625,1825.0,2024-11-20,Mobile,learn data analytics,0.0625,3.37,1.29,20.62,20.62,784.98,8.85,182.5,6.25,43.48,8.97,Wednesday,20
Data Analytics Course,186.0,3337.0,183.58,16.0,8.0,0.043010752688172046,1045.0,2024-11-30,Desktop,online data analytics,0.043010752688172046,5.57,0.99,22.95,22.95,469.23,5.69,130.62,4.3,50.0,11.47,Saturday,30
Data Analytics Course,105.0,3234.0,238.8,27.0,10.0,0.09523809523809523,1248.0,2024-06-11,Desktop,online data analytics,0.09523809523809523,3.25,2.27,23.88,23.88,422.61,5.23,124.8,9.52,37.04,8.84,Tuesday,11
Data Analytics Course,131.0,3913.0,203.69,14.0,10.0,0.07633587786259542,1079.0,2024-11-25,Desktop,data analytics training,0.07633587786259542,3.35,1.55,20.37,20.37,429.73,5.3,107.9,7.63,71.43,14.55,Monday,25
Data Analytics Course,129.0,3208.0,204.2,18.0,8.0,0.06201550387596899,1456.0,2024-11-29,Desktop,learn data analytics,0.06201550387596899,4.02,1.58,25.52,25.52,613.03,7.13,182.0,6.2,44.44,11.34,Friday,29
Data Analytics Course,187.0,5972.0,220.64,30.0,7.0,0.0374331550802139,1980.0,2024-11-14,Desktop,data analytics course,0.0374331550802139,3.13,1.18,31.52,31.52,797.39,8.97,282.86,3.74,23.33,7.35,Thursday,14
Data Analytics Course,167.0,3662.0,235.43,10.0,7.0,0.041916167664670656,1684.0,2024-11-25,Mobile,data analytics training,0.041916167664670656,4.56,1.41,33.63,33.63,615.29,7.15,240.57,4.19,70.0,23.54,Monday,25
Data Analytics Course,140.0,3359.0,182.13,29.0,7.0,0.05,1973.0,2024-11-28,Desktop,data analytics online,0.05,4.17,1.3,26.02,26.02,983.29,10.83,281.86,5.0,24.14,6.28,Thursday,28
Data Analytics Course,198.0,3700.0,220.67,14.0,5.0,0.025252525252525252,1531.0,2024-10-11,Mobile,analytics for data,0.025252525252525252,5.35,1.11,44.13,44.13,593.8,6.94,306.2,2.53,35.71,15.76,Friday,11
Data Analytics Course,196.0,3835.0,218.07,10.0,9.0,0.04591836734693878,1871.0,2024-11-04,Tablet,online data analytics,0.04591836734693878,5.11,1.11,24.23,24.23,757.98,8.58,207.89,4.59,90.0,21.81,Monday,4
Data Analytics Course,140.0,5638.0,208.02,22.0,5.0,0.03571428571428571,1652.0,2024-11-18,Desktop,data analytics training,0.03571428571428571,2.48,1.49,41.6,41.6,694.15,7.94,330.4,3.57,22.73,9.46,Monday,18
Data Analytics Course,157.0,5825.0,230.6,16.0,3.0,0.01910828025477707,1041.0,2024-11-16,Desktop,data analytics training,0.01910828025477707,2.7,1.47,76.87,76.87,351.43,4.51,347.0,1.91,18.75,14.41,Saturday,16
Data Analytics Course,91.0,5428.0,248.38,11.0,3.0,0.03296703296703297,1835.0,2024-11-22,Tablet,learn data analytics,0.03296703296703297,1.68,2.73,82.79,82.79,638.79,7.39,611.67,3.3,27.27,22.58,Friday,22
Data Analytics Course,140.0,3571.0,238.12,21.0,9.0,0.06428571428571428,1762.0,2024-11-16,Desktop,learn data analytics,0.06428571428571428,3.92,1.7,26.46,26.46,639.96,7.4,195.78,6.43,42.86,11.34,Saturday,16
Data Analytics Course,154.0,3638.0,182.17,11.0,8.0,0.05194805194805195,1413.0,2024-04-11,Mobile,online data analytics,0.05194805194805195,4.23,1.18,22.77,22.77,675.65,7.76,176.62,5.19,72.73,16.56,Thursday,11
Data Analytics Course,133.0,4505.0,200.52,23.0,3.0,0.022556390977443608,1562.0,2024-11-26,Tablet,analytics for data,0.022556390977443608,2.95,1.51,66.84,66.84,678.97,7.79,520.67,2.26,13.04,8.72,Tuesday,26
Data Analytics Course,0.0,5016.0,238.59,26.0,0.0,0.0,1620.0,2024-11-20,Mobile,data analytics online,9.0,0.0,0.0,0.0,0.0,578.99,6.79,0.0,,0.0,9.18,Wednesday,20
Data Analytics Course,141.0,3071.0,208.2,10.0,6.0,0.0425531914893617,1647.0,2024-11-18,Tablet,data analytics online,0.0425531914893617,4.59,1.48,34.7,34.7,691.07,7.91,274.5,4.26,60.0,20.82,Monday,18
Data Analytics Course,135.0,5682.0,0.0,30.0,3.0,0.022222222222222223,1445.0,2024-11-15,Tablet,data analytics training,0.022222222222222223,2.38,0.0,0.0,0.0,0.0,0.0,481.67,2.22,10.0,0.0,Friday,15
Data Analytics Course,199.0,5067.0,247.38,24.0,8.0,0.04020100502512563,1365.0,2024-11-19,Mobile,analytics for data,0.04020100502512563,3.93,1.24,30.92,30.92,451.78,5.52,170.62,4.02,33.33,10.31,Tuesday,19
Data Analytics Course,138.0,3971.0,184.87,28.0,3.0,0.021739130434782608,1718.0,2024-07-11,Tablet,learn data analytics,0.021739130434782608,3.48,1.34,61.62,61.62,829.3,9.29,572.67,2.17,10.71,6.6,Thursday,11
Data Analytics Course,175.0,4481.0,236.38,21.0,10.0,0.05714285714285714,1257.0,2024-11-20,Desktop,data analytics course,0.05714285714285714,3.91,1.35,23.64,23.64,431.77,5.32,125.7,5.71,47.62,11.26,Wednesday,20
Data Analytics Course,170.0,5476.0,186.29,25.0,4.0,0.023529411764705882,1731.0,2024-11-08,Mobile,analytics for data,0.023529411764705882,3.1,1.1,46.57,46.57,829.2,9.29,432.75,2.35,16.0,7.45,Friday,8
Data Analytics Course,138.0,4426.0,203.75,24.0,10.0,0.07246376811594203,1838.0,2024-05-11,Mobile,data analytics course,0.07246376811594203,3.12,1.48,20.38,20.38,802.09,9.02,183.8,7.25,41.67,8.49,Saturday,11
Data Analytics Course,108.0,4080.0,247.8,18.0,4.0,0.037037037037037035,1363.0,2024-11-30,Tablet,online data analytics,0.037037037037037035,2.65,2.29,61.95,61.95,450.04,5.5,340.75,3.7,22.22,13.77,Saturday,30
Data Analytics Course,150.0,4113.0,219.67,12.0,7.0,0.04666666666666667,1196.0,2024-11-22,Mobile,learn data analytics,0.04666666666666667,3.65,1.46,31.38,31.38,444.45,5.44,170.86,4.67,58.33,18.31,Friday,22
Data Analytics Course,90.0,5119.0,226.58,14.0,10.0,0.1111111111111111,1348.0,2024-07-11,Desktop,analytics for data,0.1111111111111111,1.76,2.52,22.66,22.66,494.93,5.95,134.8,11.11,71.43,16.18,Thursday,11
Data Analytics Course,98.0,3422.0,223.55,17.0,7.0,0.07142857142857142,1414.0,2024-11-19,Tablet,online data analytics,0.07142857142857142,2.86,2.28,31.94,31.94,532.52,6.33,202.0,7.14,41.18,13.15,Tuesday,19
Data Analytics Course,130.0,3327.0,224.83,13.0,3.0,0.023076923076923078,1668.0,2024-11-16,Mobile,online data analytics,0.023076923076923078,3.91,1.73,74.94,74.94,641.89,7.42,556.0,2.31,23.08,17.29,Saturday,16
Data Analytics Course,199.0,199.0,199.98,15.0,8.0,0.04020100502512563,1467.0,2024-08-11,Tablet,data analytics training,0.04020100502512563,100.0,1.0,25.0,25.0,633.57,7.34,183.38,4.02,53.33,13.33,Sunday,11
Data Analytics Course,101.0,3241.0,183.34,24.0,0.0,0.0,1483.0,2024-11-10,Tablet,data analytics training,0.0,3.12,1.82,0.0,0.0,708.88,8.09,0.0,0.0,0.0,7.64,Sunday,10
Data Analytics Course,118.0,3970.0,0.0,27.0,9.0,0.07627118644067797,1036.0,2024-11-19,Desktop,data analytics course,0.07627118644067797,2.97,0.0,0.0,0.0,0.0,0.0,115.11,7.63,33.33,0.0,Tuesday,19
Data Analytics Course,199.0,5734.0,247.99,18.0,0.0,0.0,1455.0,2024-11-11,Desktop,data analytics online,0.0,3.47,1.25,0.0,0.0,486.72,5.87,0.0,0.0,0.0,13.78,Monday,11
Data Analytics Course,183.0,4001.0,237.85,23.0,4.0,0.02185792349726776,1430.0,2024-11-21,Mobile,online data analytics,0.02185792349726776,4.57,1.3,59.46,59.46,501.22,6.01,357.5,2.19,17.39,10.34,Thursday,21
Data Analytics Course,126.0,4206.0,233.76,29.0,10.0,0.07936507936507936,1998.0,2024-06-11,Tablet,online data analytics,0.07936507936507936,3.0,1.86,23.38,23.38,754.72,8.55,199.8,7.94,34.48,8.06,Tuesday,11
Data Analytics Course,199.0,4745.0,0.0,13.0,9.0,0.04522613065326633,1800.0,2024-11-28,Tablet,analytics for data,0.04522613065326633,4.19,0.0,0.0,0.0,0.0,0.0,200.0,4.52,69.23,0.0,Thursday,28
Data Analytics Course,92.0,4042.0,200.75,15.0,7.0,0.07608695652173914,1234.0,2024-11-24,Tablet,learn data analytics,0.07608695652173914,2.28,2.18,28.68,28.68,514.69,6.15,176.29,7.61,46.67,13.38,Sunday,24
Data Analytics Course,0.0,4883.0,249.61,10.0,0.0,0.0,1464.0,2024-12-11,Tablet,online data analytics,3.0,0.0,0.0,0.0,0.0,486.51,5.87,0.0,,0.0,24.96,Wednesday,11
Data Analytics Course,92.0,3748.0,208.15,14.0,8.0,0.08695652173913043,1297.0,2024-02-11,Desktop,analytics for data,0.08695652173913043,2.45,2.26,26.02,26.02,523.11,6.23,162.12,8.7,57.14,14.87,Sunday,11
Data Analytics Course,135.0,3480.0,224.94,11.0,4.0,0.02962962962962963,1398.0,2024-11-23,Tablet,data analytics online,0.02962962962962963,3.88,1.67,56.24,56.24,521.5,6.21,349.5,2.96,36.36,20.45,Saturday,23
Data Analytics Course,177.0,3007.0,223.22,30.0,8.0,0.04519774011299435,1766.0,2024-02-11,Mobile,data analytics online,0.04519774011299435,5.89,1.26,27.9,27.9,691.15,7.91,220.75,4.52,26.67,7.44,Sunday,11
Data Analytics Course,117.0,3380.0,186.73,21.0,10.0,0.08547008547008547,1958.0,2024-11-19,Desktop,data analytics training,0.08547008547008547,3.46,1.6,18.67,18.67,948.57,10.49,195.8,8.55,47.62,8.89,Tuesday,19
